url,title,id
https://en.wikipedia.org/wiki/Textile_manufacturing,Textile manufacturing,235
https://en.wikipedia.org/wiki/Mining,Mining,236
https://en.wikipedia.org/wiki/Deep_sea_mining,Deep sea mining,237
https://en.wikipedia.org/wiki/Open-pit_mining,Open-pit mining,238
https://en.wikipedia.org/wiki/Surface_mining,Surface mining,239
https://en.wikipedia.org/wiki/Coal_mining,Coal mining,240
https://en.wikipedia.org/wiki/Mountaintop_removal_mining,Mountaintop removal mining,241
https://en.wikipedia.org/wiki/Gold_mining,Gold mining,242
https://en.wikipedia.org/wiki/Gold_panning,Gold panning,243
https://en.wikipedia.org/wiki/Salt_mining,Salt mining,244
https://en.wikipedia.org/wiki/Silver_mining,Silver mining,245
https://en.wikipedia.org/wiki/Tin_mining,Tin mining,246
https://en.wikipedia.org/wiki/Uranium_mining,Uranium mining,247
https://en.wikipedia.org/wiki/Employment,Employment,248
https://en.wikipedia.org/wiki/Academic_tenure,Academic tenure,249
https://en.wikipedia.org/wiki/Apprenticeship,Apprenticeship,250
https://en.wikipedia.org/wiki/Blue-collar_worker,Blue-collar worker,251
https://en.wikipedia.org/wiki/Business_networking,Business networking,252
https://en.wikipedia.org/wiki/Career,Career,253
https://en.wikipedia.org/wiki/Closed_shop,Closed shop,254
https://en.wikipedia.org/wiki/Craft,Craft,255
https://en.wikipedia.org/wiki/Collective_bargaining,Collective bargaining,256
https://en.wikipedia.org/wiki/Industrial_relations,Industrial relations,257
https://en.wikipedia.org/wiki/Industrial_unionism,Industrial unionism,258
https://en.wikipedia.org/wiki/General_strike,General strike,259
https://en.wikipedia.org/wiki/Lockout_(industry),Lockout (industry),260
https://en.wikipedia.org/wiki/Picketing,Picketing,261
https://en.wikipedia.org/wiki/Salting_(union_organizing),Salting (union organizing),262
https://en.wikipedia.org/wiki/Strike_action,Strike action,263
https://en.wikipedia.org/wiki/Contingent_work,Contingent work,264
https://en.wikipedia.org/wiki/Corv%C3%A9e,Corvée,265
https://en.wikipedia.org/wiki/Deskilling,Deskilling,266
https://en.wikipedia.org/wiki/Division_of_labour,Division of labour,267
https://en.wikipedia.org/wiki/Domestic_worker,Domestic worker,268
https://en.wikipedia.org/wiki/Escalation_clause,Escalation clause,269
https://en.wikipedia.org/wiki/Exit_interview,Exit interview,270
https://en.wikipedia.org/wiki/Featherbedding,Featherbedding,271
https://en.wikipedia.org/wiki/Foreign_worker,Foreign worker,272
https://en.wikipedia.org/wiki/Guild,Guild,273
https://en.wikipedia.org/wiki/Job,Job,274
https://en.wikipedia.org/wiki/Labour_law,Labour law,275
https://en.wikipedia.org/wiki/Layoff,Layoff,276
https://en.wikipedia.org/wiki/Mentorship,Mentorship,277
https://en.wikipedia.org/wiki/Migrant_worker,Migrant worker,278
https://en.wikipedia.org/wiki/Occupational_injury,Occupational injury,279
https://en.wikipedia.org/wiki/Phillips_curve,Phillips curve,280
https://en.wikipedia.org/wiki/Profit_sharing,Profit sharing,281
https://en.wikipedia.org/wiki/Recruitment,Recruitment,282
https://en.wikipedia.org/wiki/Curriculum_vitae,Curriculum vitae,283
https://en.wikipedia.org/wiki/Employment_agency,Employment agency,284
https://en.wikipedia.org/wiki/Job_interview,Job interview,285
https://en.wikipedia.org/wiki/Offshoring,Offshoring,286
https://en.wikipedia.org/wiki/Outsourcing,Outsourcing,287
